case_id,old_interesting,new_interesting,old_and_new,compiler_old,compiler_new
2222,False,False,False,True,True
2223,False,False,False,True,True
2224,False,False,False,True,True
2225,False,False,False,True,True
2226,False,False,False,True,True
2227,False,False,False,True,True
2228,False,False,False,True,True
2229,False,False,False,True,True
2230,False,False,False,True,True
2231,False,False,False,True,True
2232,False,False,False,True,True
2233,False,False,False,True,True
2234,False,False,False,True,True
2235,False,False,False,True,True
2236,False,False,False,True,True
2237,False,False,False,True,True
2238,False,False,False,True,True
2239,False,False,False,True,True
2240,False,False,False,True,True
2241,True,True,True,True,True
2242,False,False,False,True,True
2243,False,False,False,True,True
2244,False,False,False,True,True
2245,False,False,False,True,True
2246,False,False,False,True,True
2247,False,False,False,True,True
2248,False,False,False,True,True
2249,False,False,False,True,True
2250,False,False,False,True,True
2251,False,False,False,True,True
2252,False,False,False,True,True
2253,False,False,False,True,True
2254,False,False,False,True,True
2255,False,False,False,True,True
2256,False,False,False,True,True
2257,False,False,False,True,True
2258,False,False,False,True,True
2259,False,False,False,True,True
2260,False,False,False,True,True
2261,False,False,False,True,True
2262,True,True,True,True,True
2263,False,False,False,True,True
2264,False,False,False,True,True
2265,False,False,False,True,True
2266,False,False,False,True,True
2267,False,False,False,True,True
2268,False,False,False,True,True
2269,False,False,False,True,True
2270,False,False,False,True,True
2271,False,False,False,True,True
2272,False,False,False,True,True
2273,False,False,False,True,True
2274,False,False,False,True,True
2275,False,False,False,True,True
2276,False,False,False,True,True
2277,False,False,False,True,True
2278,False,False,False,True,True
2279,False,False,False,True,True
2280,False,False,False,True,True
2281,False,False,False,True,True
2282,False,True,False,True,True
2283,False,False,False,True,True
2284,False,False,False,True,True
2285,False,False,False,True,True
2286,False,False,False,True,True
2287,False,False,False,True,True
2288,False,False,False,True,True
2289,False,False,False,True,True
2290,False,False,False,True,True
2291,False,False,False,True,True
2292,False,False,False,True,True
2293,False,False,False,True,True
2294,False,False,False,True,True
2295,False,False,False,True,True
2296,False,False,False,True,True
2297,False,False,False,True,True
2298,False,False,False,True,True
2299,False,False,False,True,True
2300,False,False,False,True,True
2301,False,False,False,True,True
2302,False,False,False,True,True
2303,False,False,False,True,True
2304,False,False,False,True,True
2305,False,False,False,True,True
2306,False,True,False,True,True
2307,False,False,False,True,True
2308,False,False,False,True,True
2309,False,False,False,True,True
2310,False,False,False,True,True
2311,False,False,False,True,True
2312,False,False,False,True,True
2313,False,False,False,True,True
2314,False,False,False,True,True
2315,False,False,False,True,True
2316,False,False,False,True,True
2317,False,False,False,True,True
2318,False,False,False,True,True
2319,False,False,False,True,True
2320,False,True,False,True,True
2321,False,False,False,True,True
2322,False,False,False,True,True
2323,False,False,False,True,True
2324,False,False,False,True,True
2325,False,False,False,True,True
2326,False,False,False,True,True
2327,False,False,False,True,True
2328,False,False,False,True,True
2329,False,False,False,True,True
2330,False,False,False,True,True
2331,False,False,False,True,True
2332,False,False,False,True,True
2333,False,True,False,True,True
2334,False,False,False,True,True
2335,False,False,False,True,True
2336,False,False,False,True,True
2337,False,False,False,True,True
2338,False,False,False,True,True
2339,False,False,False,True,True
2340,False,False,False,True,True
2341,False,False,False,True,True
2342,False,False,False,True,True
2343,False,False,False,True,True
2344,False,False,False,True,True
2345,False,False,False,True,True
2346,False,False,False,True,True
2347,False,False,False,True,True
2348,False,False,False,True,True
2349,False,False,False,True,True
2350,False,False,False,True,True
2351,False,False,False,True,True
2352,False,False,False,True,True
2353,False,False,False,True,True
2354,False,False,False,True,True
2355,False,False,False,True,True
2356,False,False,False,True,True
2357,False,False,False,True,True
2358,False,False,False,True,True
2359,False,False,False,True,True
2360,False,False,False,True,True
2361,False,False,False,True,True
2362,False,False,False,True,True
2363,False,False,False,True,True
2364,False,False,False,True,True
2365,False,False,False,True,True
2366,False,False,False,True,True
2367,False,False,False,True,True
2368,False,False,False,True,True
2369,False,False,False,True,True
2370,False,False,False,True,True
2371,False,False,False,True,True
2372,False,False,False,True,True
2373,False,False,False,True,True
2374,False,False,False,True,True
2375,False,False,False,True,True
2376,False,False,False,True,True
2377,False,False,False,True,True
2378,False,False,False,True,True
2379,False,False,False,True,True
2380,False,False,False,True,True
2381,True,True,True,True,True
2382,False,False,False,True,True
2383,False,False,False,True,True
2384,False,False,False,True,True
2385,False,False,False,True,True
2386,False,False,False,True,True
2387,False,False,False,True,True
2388,False,False,False,True,True
2389,False,False,False,True,True
2390,True,True,True,True,True
2391,False,False,False,True,True
2392,False,False,False,True,True
2393,False,False,False,True,True
2394,False,False,False,True,True
2395,False,False,False,True,True
2396,False,False,False,True,True
2397,False,False,False,True,True
2398,False,False,False,True,True
2399,True,False,False,True,True
2400,False,False,False,True,True
2401,False,False,False,True,True
2402,False,False,False,True,True
2403,False,False,False,True,True
2404,False,False,False,True,True
2405,False,False,False,True,True
2406,False,False,False,True,True
2407,False,False,False,True,True
2408,False,False,False,True,True
2409,False,False,False,True,True
2410,False,False,False,True,True
2411,False,False,False,True,True
2412,False,False,False,True,True
2413,False,False,False,True,True
2414,False,False,False,True,True
2415,False,False,False,True,True
2416,False,True,False,True,True
2417,False,False,False,True,True
2418,False,False,False,True,True
2419,False,False,False,True,True
2420,False,False,False,True,True
2421,False,False,False,True,True
2422,False,False,False,True,True
2423,False,False,False,True,True
2424,False,False,False,True,True
2425,False,False,False,True,True
2426,False,False,False,True,True
2427,False,False,False,True,True
2428,False,False,False,True,True
2429,False,False,False,True,True
2430,False,False,False,True,True
2431,False,False,False,True,True
2432,False,False,False,True,True
2433,False,False,False,True,True
2434,False,True,False,True,True
2435,False,False,False,True,True
2436,False,False,False,True,True
2437,False,False,False,True,True
2438,False,False,False,True,True
2439,False,False,False,True,True
2440,False,False,False,True,True
2441,False,False,False,True,True
2442,False,False,False,True,True
2443,False,False,False,True,True
2444,False,False,False,True,True
2445,False,False,False,True,True
2446,False,False,False,True,True
2447,False,False,False,True,True
2448,False,False,False,True,True
2449,False,False,False,True,True
2450,False,False,False,True,True
2451,False,False,False,True,True
2452,False,False,False,True,True
2453,False,False,False,True,True
2454,False,False,False,True,True
2455,False,False,False,True,True
2456,False,False,False,True,True
2457,False,False,False,True,True
2458,False,False,False,True,True
2459,False,False,False,True,True
2460,False,False,False,True,True
2461,False,False,False,True,True
2462,False,False,False,True,True
2463,False,False,False,True,True
2464,False,False,False,True,True
2465,False,False,False,True,True
2466,False,False,False,True,True
2467,False,False,False,True,True
2468,False,False,False,True,True
2469,False,False,False,True,True
2470,False,False,False,True,True
2471,False,False,False,True,True
2472,False,False,False,True,True
2473,False,False,False,True,True
2474,False,False,False,True,True
2475,False,False,False,True,True
2476,False,False,False,True,True
2477,False,False,False,True,True
2478,False,False,False,True,True
2479,False,False,False,True,True
2480,False,False,False,True,True
2481,False,False,False,True,True
2482,False,False,False,True,True
2483,False,False,False,True,True
2484,False,False,False,True,True
2485,False,False,False,True,True
2486,False,False,False,True,True
2487,False,False,False,True,True
2488,False,False,False,True,True
2489,False,False,False,True,True
2490,False,False,False,True,True
2491,False,False,False,True,True
2492,False,False,False,True,True
2493,False,False,False,True,True
2494,False,False,False,True,True
2495,False,False,False,True,True
2496,False,False,False,True,True
2497,False,False,False,True,True
2498,False,False,False,True,True
2499,False,False,False,True,True
2500,False,False,False,True,True
2501,False,False,False,True,True
2502,False,False,False,True,True
2503,False,False,False,True,True
2504,False,False,False,True,True
2505,True,True,True,True,True
2506,False,False,False,True,True
2507,False,False,False,True,True
2508,False,False,False,True,True
2509,False,False,False,True,True
2510,False,False,False,True,True
2511,False,False,False,True,True
2512,False,False,False,True,True
2513,False,False,False,True,True
2514,False,False,False,True,True
2515,False,False,False,True,True
2516,False,False,False,True,True
2517,False,False,False,True,True
2518,False,False,False,True,True
2519,False,False,False,True,True
2520,False,False,False,True,True
2521,False,False,False,True,True
2522,False,False,False,True,True
2523,False,False,False,True,True
2524,False,False,False,True,True
2525,False,False,False,True,True
2526,False,False,False,True,True
2527,False,False,False,True,True
2528,False,False,False,True,True
2529,False,False,False,True,True
2530,False,False,False,True,True
2531,False,False,False,True,True
2532,False,False,False,True,True
2533,False,False,False,True,True
2534,False,False,False,True,True
2535,False,False,False,True,True
2536,False,False,False,True,True
2537,False,False,False,True,True
2538,False,False,False,True,True
2539,False,False,False,True,True
2540,False,False,False,True,True
2541,False,False,False,True,True
2542,False,False,False,True,True
2543,False,False,False,True,True
2544,False,False,False,True,True
2545,False,False,False,True,True
2546,False,False,False,True,True
2547,False,False,False,True,True
2548,False,False,False,True,True
2549,False,False,False,True,True
2550,False,False,False,True,True
2551,False,False,False,True,True
2552,False,False,False,True,True
2553,False,False,False,True,True
2554,False,False,False,True,True
2555,False,False,False,True,True
2556,False,False,False,True,True
2557,False,False,False,True,True
2558,False,False,False,True,True
2559,False,False,False,True,True
2560,False,False,False,True,True
2561,False,False,False,True,True
2562,False,False,False,True,True
2563,False,False,False,True,True
2564,False,False,False,True,True
2565,False,False,False,True,True
2566,False,False,False,True,True
2567,False,False,False,True,True
2568,False,False,False,True,True
2569,False,False,False,True,True
2570,False,False,False,True,True
2571,False,False,False,True,True
2572,False,False,False,True,True
2573,False,False,False,True,True
2574,False,False,False,True,True
2575,False,False,False,True,True
2576,False,False,False,True,True
2577,False,False,False,True,True
2578,False,False,False,True,True
2579,False,False,False,True,True
2580,False,False,False,True,True
2581,False,False,False,True,True
2582,False,False,False,True,True
2583,False,False,False,True,True
2584,False,False,False,True,True
2585,False,False,False,True,True
2586,False,False,False,True,True
2587,False,False,False,True,True
2588,False,False,False,True,True
2589,False,False,False,True,True
2590,False,False,False,True,True
2591,False,False,False,True,True
2592,False,False,False,True,True
2593,False,False,False,True,True
2594,False,False,False,True,True
2595,False,False,False,True,True
2596,False,False,False,True,True
2597,False,False,False,True,True
2598,False,False,False,True,True
2599,False,False,False,True,True
2600,False,False,False,True,True
2601,False,False,False,True,True
2602,True,False,False,True,True
2603,False,False,False,True,True
2604,False,False,False,True,True
2605,False,False,False,True,True
2606,False,False,False,True,True
2607,False,False,False,True,True
2608,False,False,False,True,True
2609,False,False,False,True,True
2610,False,False,False,True,True
2611,False,False,False,True,True
2612,False,False,False,True,True
2613,False,False,False,True,True
2614,False,False,False,True,True
2615,False,False,False,True,True
2616,False,False,False,True,True
2617,False,False,False,True,True
2618,False,False,False,True,True
2619,False,False,False,True,True
2620,False,False,False,True,True
2621,False,False,False,True,True
2622,False,False,False,True,True
2623,False,False,False,True,True
2624,False,False,False,True,True
2625,True,True,True,True,True
2626,False,False,False,True,True
2627,False,False,False,True,True
2628,False,False,False,True,True
2629,False,False,False,True,True
2630,False,False,False,True,True
2631,False,False,False,True,True
2632,False,False,False,True,True
2633,False,False,False,True,True
2634,False,False,False,True,True
2635,False,False,False,True,True
2636,False,False,False,True,True
2637,True,False,False,True,True
2638,False,False,False,True,True
2639,False,False,False,True,True
2640,False,False,False,True,True
2641,False,True,False,True,True
2642,False,False,False,True,True
2643,False,False,False,True,True
2644,False,False,False,True,True
2645,False,False,False,True,True
2646,False,False,False,True,True
2647,False,False,False,True,True
2648,False,False,False,True,True
2649,False,False,False,True,True
2650,False,False,False,True,True
2651,False,False,False,True,True
2652,False,False,False,True,True
2653,False,False,False,True,True
2654,False,False,False,True,True
2655,False,False,False,True,True
2656,False,False,False,True,True
2657,False,False,False,True,True
2658,False,False,False,True,True
2659,False,False,False,True,True
2660,False,False,False,True,True
2661,False,False,False,True,True
2662,False,False,False,True,True
2663,False,False,False,True,True
2664,False,False,False,True,True
2665,False,False,False,True,True
2666,False,False,False,True,True
2667,False,False,False,True,True
2668,False,False,False,True,True
2669,False,False,False,True,True
2670,False,False,False,True,True
2671,False,False,False,True,True
2672,False,False,False,True,True
2673,False,False,False,True,True
2674,False,False,False,True,True
2675,False,False,False,True,True
2676,False,False,False,True,True
2677,False,False,False,True,True
2678,False,False,False,True,True
2679,False,False,False,True,True
2680,False,False,False,True,True
2681,False,False,False,True,True
2682,False,False,False,True,True
2683,False,False,False,True,True
2684,False,False,False,True,True
2685,False,False,False,True,True
2686,False,False,False,True,True
2687,False,False,False,True,True
2688,False,False,False,True,True
2689,False,False,False,True,True
2690,False,False,False,True,True
2691,False,False,False,True,True
2692,False,False,False,True,True
2693,False,False,False,True,True
2694,False,False,False,True,True
2695,False,False,False,True,True
2696,False,False,False,True,True
2697,False,False,False,True,True
2698,False,False,False,True,True
2699,False,False,False,True,True
2700,False,False,False,True,True
2701,False,False,False,True,True
2702,False,False,False,True,True
2703,False,False,False,True,True
2704,False,False,False,True,True
2705,False,False,False,True,True
2706,False,False,False,True,True
2707,False,False,False,True,True
2708,False,False,False,True,True
2709,False,False,False,True,True
2710,False,False,False,True,True
2711,False,False,False,True,True
2712,False,True,False,True,True
2713,False,False,False,True,True
2714,False,False,False,True,True
2715,False,False,False,True,True
2716,False,False,False,True,True
2717,False,False,False,True,True
2718,False,False,False,True,True
2719,False,False,False,True,True
2720,False,False,False,True,True
2721,False,False,False,True,True
2722,False,False,False,True,True
2723,False,False,False,True,True
2724,False,False,False,True,True
2725,False,False,False,True,True
2726,False,False,False,True,True
2727,False,False,False,True,True
2728,False,False,False,True,True
2729,False,False,False,True,True
2730,False,False,False,True,True
2731,False,False,False,True,True
2732,False,False,False,True,True
2733,False,True,False,True,True
2734,False,False,False,True,True
2735,False,False,False,True,True
2736,False,False,False,True,True
2737,False,False,False,True,True
2738,False,False,False,True,True
2739,False,False,False,True,True
2740,False,False,False,True,True
2741,False,False,False,True,True
2742,False,False,False,True,True
2743,False,False,False,True,True
2744,False,False,False,True,True
2745,False,False,False,True,True
2746,False,False,False,True,True
2747,False,False,False,True,True
2748,False,False,False,True,True
2749,False,False,False,True,True
2750,False,False,False,True,True
2751,False,False,False,True,True
2752,False,False,False,True,True
2753,False,False,False,True,True
2754,False,False,False,True,True
2755,False,False,False,True,True
2756,False,False,False,True,True
2757,False,False,False,True,True
2758,False,False,False,True,True
2759,False,False,False,True,True
2760,False,False,False,True,True
2761,False,False,False,True,True
2762,False,False,False,True,True
2763,False,False,False,True,True
2764,False,False,False,True,True
2765,False,False,False,True,True
2766,False,False,False,True,True
2767,False,False,False,True,True
2768,False,False,False,True,True
2769,False,False,False,True,True
2770,False,False,False,True,True
2771,False,False,False,True,True
2772,False,False,False,True,True
2773,False,False,False,True,True
2774,False,False,False,True,True
2775,False,False,False,True,True
2776,False,False,False,True,True
2777,False,False,False,True,True
2778,False,False,False,True,True
2779,False,False,False,True,True
2780,False,False,False,True,True
2781,False,False,False,True,True
2782,False,False,False,True,True
2783,False,False,False,True,True
2784,False,False,False,True,True
2785,False,False,False,True,True
2786,False,False,False,True,True
2787,False,False,False,True,True
2788,False,False,False,True,True
2789,False,False,False,True,True
2790,False,False,False,True,True
2791,False,False,False,True,True
2792,False,False,False,True,True
2793,False,False,False,True,True
2794,False,False,False,True,True
2795,False,False,False,True,True
2796,False,False,False,True,True
2797,False,False,False,True,True
2798,False,False,False,True,True
2799,False,False,False,True,True
2800,False,False,False,True,True
2801,False,False,False,True,True
2802,False,False,False,True,True
2803,False,False,False,True,True
2804,False,False,False,True,True
2805,False,False,False,True,True
2806,False,False,False,True,True
2807,False,False,False,True,True
2808,False,False,False,True,True
2809,False,False,False,True,True
2810,False,False,False,True,True
2811,False,False,False,True,True
2812,False,False,False,True,True
2813,False,False,False,True,True
2814,False,False,False,True,True
2815,False,False,False,True,True
2816,False,False,False,True,True
2817,False,False,False,True,True
2818,False,False,False,True,True
2819,False,False,False,True,True
2820,False,False,False,True,True
2821,False,False,False,True,True
2822,False,False,False,True,True
2823,False,False,False,True,True
2824,False,False,False,True,True
2825,False,False,False,True,True
2826,False,False,False,True,True
2827,False,False,False,True,True
2828,False,False,False,True,True
2829,False,False,False,True,True
2830,False,False,False,True,True
2831,False,False,False,True,True
2832,False,False,False,True,True
2833,False,False,False,True,True
2834,False,False,False,True,True
2835,True,True,True,True,True
2836,False,False,False,True,True
2837,False,False,False,True,True
2838,False,False,False,True,True
2839,False,False,False,True,True
2840,False,False,False,True,True
2841,False,False,False,True,True
2842,False,False,False,True,True
2843,False,False,False,True,True
2844,False,False,False,True,True
2845,False,False,False,True,True
2846,False,False,False,True,True
2847,False,False,False,True,True
2848,False,False,False,True,True
2849,False,False,False,True,True
2850,False,False,False,True,True
2851,False,False,False,True,True
2852,False,False,False,True,True
2853,False,False,False,True,True
2854,False,False,False,True,True
2855,False,False,False,True,True
2856,False,False,False,True,True
2857,False,False,False,True,True
2858,False,False,False,True,True
2859,False,False,False,True,True
2860,False,False,False,True,True
2861,False,False,False,True,True
2862,False,False,False,True,True
2863,False,False,False,True,True
2864,False,False,False,True,True
2865,False,False,False,True,True
2866,False,False,False,True,True
2867,False,False,False,True,True
2868,False,False,False,True,True
2869,False,False,False,True,True
2870,False,False,False,True,True
2871,False,False,False,True,True
2872,False,False,False,True,True
2873,False,False,False,True,True
2874,False,False,False,True,True
2875,False,False,False,True,True
2876,False,False,False,True,True
2877,False,False,False,True,True
2878,False,False,False,True,True
2879,False,False,False,True,True
2880,False,False,False,True,True
2881,False,False,False,True,True
2882,False,False,False,True,True
2883,False,False,False,True,True
2884,False,False,False,True,True
2885,False,False,False,True,True
2886,False,False,False,True,True
2887,False,False,False,True,True
2888,False,False,False,True,True
2889,False,False,False,True,True
2890,False,False,False,True,True
2891,False,False,False,True,True
2892,False,False,False,True,True
2893,False,False,False,True,True
2894,False,False,False,True,True
2895,False,False,False,True,True
2896,False,False,False,True,True
2897,False,False,False,True,True
2898,False,False,False,True,True
2899,False,False,False,True,True
2900,False,False,False,True,True
2901,False,False,False,True,True
2902,False,False,False,True,True
2903,False,False,False,True,True
2904,False,False,False,True,True
2905,False,False,False,True,True
2906,False,False,False,True,True
2907,False,False,False,True,True
2908,False,False,False,True,True
2909,False,False,False,True,True
2910,False,False,False,True,True
2911,False,False,False,True,True
2912,False,False,False,True,True
2913,False,False,False,True,True
2914,False,False,False,True,True
2915,False,False,False,True,True
2916,False,False,False,True,True
2917,False,False,False,True,True
2918,False,False,False,True,True
2919,False,False,False,True,True
2920,False,False,False,True,True
2921,True,True,True,True,True
2922,False,False,False,True,True
2923,False,False,False,True,True
2924,False,False,False,True,True
2925,False,False,False,True,True
2926,False,False,False,True,True
2927,False,False,False,True,True
2928,False,False,False,True,True
2929,False,False,False,True,True
2930,False,False,False,True,True
2931,False,False,False,True,True
2932,False,False,False,True,True
2933,False,False,False,True,True
2934,False,False,False,True,True
2935,False,False,False,True,True
2936,False,False,False,True,True
2937,False,False,False,True,True
2938,False,False,False,True,True
2939,False,False,False,True,True
2940,False,False,False,True,True
2941,False,False,False,True,True
2942,False,False,False,True,True
2943,False,False,False,True,True
2944,False,False,False,True,True
2945,False,False,False,True,True
2946,False,False,False,True,True
2947,False,False,False,True,True
2948,False,False,False,True,True
2949,False,False,False,True,True
2950,False,False,False,True,True
2951,False,False,False,True,True
2952,False,False,False,True,True
2953,False,False,False,True,True
2954,False,False,False,True,True
2955,False,False,False,True,True
2956,False,False,False,True,True
2957,False,False,False,True,True
2958,False,False,False,True,True
2959,False,False,False,True,True
2960,False,False,False,True,True
2961,False,False,False,True,True
2962,False,False,False,True,True
2963,False,False,False,True,True
2964,False,False,False,True,True
2965,False,False,False,True,True
2966,False,False,False,True,True
2967,False,False,False,True,True
2968,False,False,False,True,True
2969,False,False,False,True,True
2970,False,False,False,True,True
2971,False,False,False,True,True
2972,False,False,False,True,True
2973,False,False,False,True,True
2974,False,False,False,True,True
2975,False,False,False,True,True
2976,False,False,False,True,True
2977,False,False,False,True,True
2978,False,False,False,True,True
2979,False,False,False,True,True
2980,False,False,False,True,True
2981,False,False,False,True,True
2982,False,False,False,True,True
2983,False,False,False,True,True
2984,False,False,False,True,True
2985,False,False,False,True,True
2986,False,False,False,True,True
2987,False,False,False,True,True
2988,False,False,False,True,True
2989,False,False,False,True,True
2990,False,False,False,True,True
2991,False,False,False,True,True
2992,False,False,False,True,True
2993,False,False,False,True,True
2994,False,False,False,True,True
2995,False,False,False,True,True
2996,False,False,False,True,True
2997,True,True,True,True,True
2998,False,False,False,True,True
2999,False,False,False,True,True
3000,False,False,False,True,True
3001,False,False,False,True,True
3002,False,False,False,True,True
3003,False,False,False,True,True
3004,False,False,False,True,True
3005,False,False,False,True,True
3006,True,True,True,True,True
3007,False,False,False,True,True
3008,False,False,False,True,True
3009,False,False,False,True,True
3010,False,False,False,True,True
3011,False,False,False,True,True
3012,False,False,False,True,True
3013,False,False,False,True,True
3014,False,False,False,True,True
3015,False,False,False,True,True
3016,False,False,False,True,True
3017,False,False,False,True,True
3018,False,False,False,True,True
3019,False,False,False,True,True
3020,False,False,False,True,True
3021,False,False,False,True,True
3022,False,False,False,True,True
3023,False,False,False,True,True
3024,False,False,False,True,True
3025,False,False,False,True,True
3026,False,False,False,True,True
3027,False,False,False,True,True
3028,False,False,False,True,True
3029,False,False,False,True,True
3030,False,False,False,True,True
3031,False,False,False,True,True
3032,False,False,False,True,True
3033,False,False,False,True,True
3034,False,False,False,True,True
3035,False,False,False,True,True
3036,False,False,False,True,True
3037,False,False,False,True,True
3038,False,False,False,True,True
3039,False,False,False,True,True
3040,False,False,False,True,True
3041,False,False,False,True,True
3042,False,False,False,True,True
3043,False,False,False,True,True
3044,False,False,False,True,True
3045,False,False,False,True,True
3046,False,False,False,True,True
3047,False,False,False,True,True
3048,False,False,False,True,True
3049,False,False,False,True,True
3050,False,False,False,True,True
3051,False,False,False,True,True
3052,False,False,False,True,True
3053,False,False,False,True,True
3054,False,False,False,True,True
3055,False,False,False,True,True
3056,False,False,False,True,True
3057,False,False,False,True,True
3058,False,False,False,True,True
3059,False,False,False,True,True
3060,False,False,False,True,True
3061,False,False,False,True,True
3062,False,False,False,True,True
3063,False,False,False,True,True
3064,False,False,False,True,True
3065,False,False,False,True,True
3066,False,False,False,True,True
3067,False,False,False,True,True
3068,False,False,False,True,True
3069,False,False,False,True,True
3070,False,False,False,True,True
3071,False,False,False,True,True
3072,False,False,False,True,True
3073,False,False,False,True,True
3074,False,False,False,True,True
3075,False,False,False,True,True
3076,False,False,False,True,True
3077,False,False,False,True,True
3078,False,False,False,True,True
3079,False,False,False,True,True
3080,False,False,False,True,True
3081,False,False,False,True,True
3082,False,False,False,True,True
3083,False,False,False,True,True
3084,False,False,False,True,True
3085,False,False,False,True,True
3086,False,False,False,True,True
3087,False,False,False,True,True
3088,False,False,False,True,True
3089,False,False,False,True,True
3090,False,False,False,True,True
3091,False,False,False,True,True
3092,False,False,False,True,True
3093,False,False,False,True,True
3094,False,False,False,True,True
3095,False,False,False,True,True
3096,False,False,False,True,True
3097,False,False,False,True,True
3098,False,False,False,True,True
3099,False,False,False,True,True
3100,False,False,False,True,True
3101,False,False,False,True,True
3102,False,False,False,True,True
3103,False,False,False,True,True
3104,False,False,False,True,True
3105,True,False,False,True,True
3106,False,False,False,True,True
3107,False,False,False,True,True
3108,False,False,False,True,True
3109,False,False,False,True,True
3110,False,False,False,True,True
3111,False,False,False,True,True
3112,True,True,True,True,True
3113,False,False,False,True,True
3114,False,False,False,True,True
3115,False,False,False,True,True
3116,False,False,False,True,True
3117,False,False,False,True,True
3118,False,False,False,True,True
3119,False,False,False,True,True
3120,False,False,False,True,True
3121,False,False,False,True,True
3122,False,False,False,True,True
3123,False,False,False,True,True
3124,False,False,False,True,True
3125,False,False,False,True,True
3126,False,False,False,True,True
3127,False,False,False,True,True
3128,False,False,False,True,True
3129,False,False,False,True,True
3130,False,False,False,True,True
3131,False,False,False,True,True
3132,False,False,False,True,True
3133,False,False,False,True,True
3134,False,False,False,True,True
3135,False,False,False,True,True
3136,False,False,False,True,True
3137,False,False,False,True,True
3138,False,False,False,True,True
3139,False,False,False,True,True
3140,False,False,False,True,True
3141,False,False,False,True,True
3142,False,False,False,True,True
3143,False,False,False,True,True
3144,False,False,False,True,True
3145,False,False,False,True,True
3146,False,False,False,True,True
3147,False,False,False,True,True
3148,False,False,False,True,True
3149,False,False,False,True,True
3150,False,False,False,True,True
3151,False,False,False,True,True
3152,False,False,False,True,True
3153,False,False,False,True,True
3154,False,False,False,True,True
3155,False,False,False,True,True
3156,False,False,False,True,True
3157,False,False,False,True,True
3158,False,False,False,True,True
3159,False,False,False,True,True
3160,False,False,False,True,True
3161,False,False,False,True,True
3162,False,False,False,True,True
3163,False,False,False,True,True
3164,False,False,False,True,True
3165,False,False,False,True,True
3166,False,False,False,True,True
3167,False,False,False,True,True
3168,False,False,False,True,True
3169,False,False,False,True,True
3170,False,False,False,True,True
3171,False,False,False,True,True
3172,False,False,False,True,True
3173,False,False,False,True,True
3174,False,False,False,True,True
3175,False,False,False,True,True
3176,False,False,False,True,True
3177,False,False,False,True,True
3178,False,False,False,True,True
3179,False,False,False,True,True
3180,False,False,False,True,True
3181,False,False,False,True,True
3182,False,False,False,True,True
3183,False,False,False,True,True
3184,False,False,False,True,True
3185,False,False,False,True,True
3186,False,False,False,True,True
3187,False,False,False,True,True
3188,False,False,False,True,True
3189,False,False,False,True,True
3190,False,False,False,True,True
3191,False,False,False,True,True
3192,False,False,False,True,True
3193,False,False,False,True,True
3194,True,False,False,True,True
3195,False,False,False,True,True
3196,False,False,False,True,True
3197,False,False,False,True,True
3198,False,False,False,True,True
3199,False,False,False,True,True
3200,False,False,False,True,True
3201,False,True,False,True,True
3202,False,False,False,True,True
3203,False,False,False,True,True
3204,False,False,False,True,True
3205,False,False,False,True,True
3206,False,False,False,True,True
3207,False,False,False,True,True
3208,False,False,False,True,True
3209,False,False,False,True,True
3210,False,False,False,True,True
3211,False,False,False,True,True
3212,False,False,False,True,True
3213,False,False,False,True,True
3214,False,False,False,True,True
3215,False,False,False,True,True
3216,False,False,False,True,True
3217,False,False,False,True,True
3218,False,False,False,True,True
3219,False,False,False,True,True
3220,False,False,False,True,True
3221,False,False,False,True,True
3222,False,False,False,True,True
3223,False,False,False,True,True
3224,False,False,False,True,True
3225,False,False,False,True,True
3226,False,False,False,True,True
3227,False,False,False,True,True
3228,True,False,False,True,True
3229,False,False,False,True,True
3230,False,False,False,True,True
3231,False,False,False,True,True
3232,False,False,False,True,True
3233,False,False,False,True,True
3234,False,False,False,True,True
3235,False,False,False,True,True
3236,False,False,False,True,True
3237,False,False,False,True,True
3238,False,False,False,True,True
3239,False,False,False,True,True
3240,False,False,False,True,True
3241,False,False,False,True,True
3242,False,False,False,True,True
3243,False,False,False,True,True
3244,False,False,False,True,True
3245,False,False,False,True,True
3246,False,False,False,True,True
3247,False,False,False,True,True
3248,False,False,False,True,True
3249,False,False,False,True,True
3250,False,False,False,True,True
3251,False,False,False,True,True
3252,False,False,False,True,True
3253,False,False,False,True,True
3254,False,False,False,True,True
3255,False,False,False,True,True
3256,False,False,False,True,True
3257,False,False,False,True,True
3258,False,False,False,True,True
3259,False,False,False,True,True
3260,False,False,False,True,True
3261,False,False,False,True,True
3262,False,False,False,True,True
3263,False,False,False,True,True
3264,False,False,False,True,True
3265,False,False,False,True,True
3266,False,False,False,True,True
3267,False,False,False,True,True
3268,False,False,False,True,True
3269,False,False,False,True,True
3270,False,False,False,True,True
3271,False,False,False,True,True
3272,False,False,False,True,True
3273,False,False,False,True,True
3274,False,False,False,True,True
3275,False,False,False,True,True
3276,False,False,False,True,True
3277,False,False,False,True,True
3278,False,False,False,True,True
3279,False,False,False,True,True
3280,False,False,False,True,True
3281,False,False,False,True,True
3282,False,False,False,True,True
3283,False,False,False,True,True
3284,False,False,False,True,True
3285,False,False,False,True,True
3286,False,False,False,True,True
3287,False,False,False,True,True
3288,False,False,False,True,True
3289,False,False,False,True,True
3290,False,False,False,True,True
3291,False,False,False,True,True
3292,False,False,False,True,True
3293,False,False,False,True,True
3294,False,False,False,True,True
3295,True,False,False,True,True
